split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_4+12,4+12,shap_r80,15,Old,hybrid,0.641242,0.080436,0.527836,0.334495,0.045714,0.167070,0.665505
split_4+12,4+12,shap_r80,15,New,hybrid,0.831609,0.166667,0.727280,0.613240,0.096438,0.137474,0.386760
split_4+12,4+12,shap_r80,15,Old_3,ensemble,0.615803,0.070330,0.484156,0.278746,0.040241,0.159066,0.721254
split_4+12,4+12,shap_r80,15,New_3,ensemble,0.848781,0.199621,0.705899,0.550523,0.121914,0.094873,0.449477
split_4+12,4+12,shap_r80,15,All_6,ensemble,0.802871,0.144037,0.684008,0.547038,0.082937,0.144727,0.452962
split_4+12,4+12,shap_r80,15,Old_under_New_under,ensemble,0.797749,0.165109,0.696887,0.554007,0.097010,0.123385,0.445993
split_4+12,4+12,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.791457,0.136029,0.663952,0.515679,0.078348,0.145144,0.484321
split_5+11,5+11,no_fs,19,Old,under,0.594771,0.079084,0.479991,0.264808,0.046483,0.129971,0.735192
split_5+11,5+11,no_fs,19,New,under,0.821197,0.190835,0.691855,0.529617,0.116386,0.096207,0.470383
split_5+11,5+11,no_fs,19,Old,over,0.619589,0.074280,0.487051,0.278746,0.042849,0.148979,0.721254
split_5+11,5+11,no_fs,19,New,over,0.792022,0.174614,0.642246,0.452962,0.108153,0.089371,0.547038
split_5+11,5+11,no_fs,19,Old,hybrid,0.626303,0.077811,0.515011,0.317073,0.044347,0.163485,0.682927
split_5+11,5+11,no_fs,19,New,hybrid,0.834018,0.176471,0.727942,0.606272,0.103264,0.125969,0.393728
split_5+11,5+11,no_fs,19,Old_3,ensemble,0.633563,0.081308,0.519816,0.320557,0.046559,0.157065,0.679443
split_5+11,5+11,no_fs,19,New_3,ensemble,0.844489,0.183342,0.732256,0.609756,0.107891,0.120634,0.390244
split_5+11,5+11,no_fs,19,All_6,ensemble,0.804416,0.149031,0.673779,0.522648,0.086906,0.131388,0.477352
split_5+11,5+11,no_fs,19,Old_under_New_under,ensemble,0.790179,0.167003,0.627193,0.432056,0.103506,0.089537,0.567944
split_5+11,5+11,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.790173,0.141593,0.673946,0.529617,0.081720,0.142393,0.470383
split_5+11,5+11,mutual_info_r50,9,Old,under,0.580816,0.058108,0.368051,0.149826,0.036044,0.095873,0.850174
split_5+11,5+11,mutual_info_r50,9,New,under,0.841402,0.254799,0.691717,0.508711,0.169965,0.059441,0.491289
split_5+11,5+11,mutual_info_r50,9,Old,over,0.569091,0.064553,0.415305,0.195122,0.038674,0.116048,0.804878
split_5+11,5+11,mutual_info_r50,9,New,over,0.814843,0.165727,0.674519,0.512195,0.098857,0.111713,0.487805
split_5+11,5+11,mutual_info_r50,9,Old,hybrid,0.590339,0.078520,0.506542,0.303136,0.045101,0.153564,0.696864
split_5+11,5+11,mutual_info_r50,9,New,hybrid,0.837880,0.209801,0.665020,0.477352,0.134446,0.073531,0.522648
split_5+11,5+11,mutual_info_r50,9,Old_3,ensemble,0.593227,0.086785,0.455601,0.229965,0.053485,0.097374,0.770035
split_5+11,5+11,mutual_info_r50,9,New_3,ensemble,0.853614,0.180666,0.724251,0.595819,0.106476,0.119633,0.404181
split_5+11,5+11,mutual_info_r50,9,All_6,ensemble,0.795499,0.141424,0.666633,0.515679,0.081949,0.138224,0.484321
split_5+11,5+11,mutual_info_r50,9,Old_under_New_under,ensemble,0.799205,0.159919,0.693005,0.550523,0.093546,0.127637,0.449477
split_5+11,5+11,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.779852,0.126111,0.660121,0.519164,0.071773,0.160650,0.480836
split_5+11,5+11,mutual_info_r80,15,Old,under,0.567809,0.068873,0.475838,0.268293,0.039507,0.156065,0.731707
split_5+11,5+11,mutual_info_r80,15,New,under,0.853509,0.210728,0.722163,0.574913,0.129007,0.092872,0.425087
split_5+11,5+11,mutual_info_r80,15,Old,over,0.589509,0.071329,0.477644,0.268293,0.041132,0.149646,0.731707
split_5+11,5+11,mutual_info_r80,15,New,over,0.794136,0.152656,0.671581,0.515679,0.089588,0.125386,0.484321
split_5+11,5+11,mutual_info_r80,15,Old,hybrid,0.642611,0.071383,0.418544,0.195122,0.043682,0.102209,0.804878
split_5+11,5+11,mutual_info_r80,15,New,hybrid,0.842119,0.183295,0.701300,0.550523,0.109951,0.106628,0.449477
split_5+11,5+11,mutual_info_r80,15,Old_3,ensemble,0.621261,0.077381,0.541273,0.362369,0.043315,0.191496,0.637631
split_5+11,5+11,mutual_info_r80,15,New_3,ensemble,0.856488,0.205862,0.693540,0.526132,0.127966,0.085786,0.473868
split_5+11,5+11,mutual_info_r80,15,All_6,ensemble,0.810680,0.150376,0.655322,0.487805,0.088889,0.119633,0.512195
split_5+11,5+11,mutual_info_r80,15,Old_under_New_under,ensemble,0.807676,0.177215,0.634109,0.439024,0.111013,0.084118,0.560976
split_5+11,5+11,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.799743,0.138462,0.640674,0.470383,0.081179,0.127386,0.529617
split_5+11,5+11,shap_r50,9,Old,under,0.614600,0.089103,0.479474,0.257840,0.053857,0.108378,0.742160
split_5+11,5+11,shap_r50,9,New,under,0.829181,0.169409,0.726786,0.609756,0.098370,0.133722,0.390244
split_5+11,5+11,shap_r50,9,Old,over,0.582707,0.068503,0.518655,0.337979,0.038114,0.204085,0.662021
split_5+11,5+11,shap_r50,9,New,over,0.795360,0.168350,0.681207,0.522648,0.100334,0.112130,0.477352
split_5+11,5+11,shap_r50,9,Old,hybrid,0.614942,0.077249,0.471075,0.254355,0.045540,0.127553,0.745645
split_5+11,5+11,shap_r50,9,New,hybrid,0.833769,0.193189,0.700318,0.543554,0.117470,0.097707,0.456446
split_5+11,5+11,shap_r50,9,Old_3,ensemble,0.619371,0.080544,0.483393,0.268293,0.047385,0.129054,0.731707
split_5+11,5+11,shap_r50,9,New_3,ensemble,0.842556,0.189573,0.743171,0.627178,0.111663,0.119383,0.372822
split_5+11,5+11,shap_r50,9,All_6,ensemble,0.794565,0.149660,0.681359,0.536585,0.086957,0.134806,0.463415
split_5+11,5+11,shap_r50,9,Old_under_New_under,ensemble,0.793051,0.167040,0.678837,0.519164,0.099532,0.112380,0.480836
split_5+11,5+11,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.782375,0.130751,0.684821,0.564460,0.073939,0.169154,0.435540
split_5+11,5+11,shap_r80,15,Old,under,0.587866,0.073304,0.452507,0.233449,0.043478,0.122885,0.766551
split_5+11,5+11,shap_r80,15,New,under,0.816249,0.187050,0.672761,0.498258,0.115137,0.091622,0.501742
split_5+11,5+11,shap_r80,15,Old,over,0.563678,0.057721,0.465574,0.268293,0.032339,0.192080,0.731707
split_5+11,5+11,shap_r80,15,New,over,0.796981,0.167979,0.636206,0.445993,0.103476,0.092455,0.554007
split_5+11,5+11,shap_r80,15,Old,hybrid,0.615613,0.068216,0.454979,0.240418,0.039747,0.138975,0.759582
split_5+11,5+11,shap_r80,15,New,hybrid,0.835745,0.197985,0.722543,0.581882,0.119286,0.102793,0.418118
split_5+11,5+11,shap_r80,15,Old_3,ensemble,0.602997,0.074157,0.450119,0.229965,0.044206,0.118966,0.770035
split_5+11,5+11,shap_r80,15,New_3,ensemble,0.842739,0.187464,0.711978,0.567944,0.112259,0.107461,0.432056
split_5+11,5+11,shap_r80,15,All_6,ensemble,0.795799,0.146561,0.633812,0.452962,0.087424,0.113130,0.547038
split_5+11,5+11,shap_r80,15,Old_under_New_under,ensemble,0.781769,0.156888,0.622252,0.428571,0.096019,0.096540,0.571429
split_5+11,5+11,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.791486,0.143198,0.671123,0.522648,0.082965,0.138224,0.477352
split_6+10,6+10,no_fs,19,Old,under,0.593489,0.071841,0.418738,0.195122,0.044025,0.101376,0.804878
split_6+10,6+10,no_fs,19,New,under,0.855665,0.230769,0.657367,0.459930,0.154026,0.060442,0.540070
split_6+10,6+10,no_fs,19,Old,over,0.603406,0.067192,0.483901,0.282230,0.038136,0.170321,0.717770
split_6+10,6+10,no_fs,19,New,over,0.803808,0.184064,0.684077,0.519164,0.111862,0.098624,0.480836
split_6+10,6+10,no_fs,19,Old,hybrid,0.636922,0.074988,0.477570,0.264808,0.043678,0.138724,0.735192
split_6+10,6+10,no_fs,19,New,hybrid,0.835468,0.202899,0.712536,0.560976,0.123846,0.094956,0.439024
split_6+10,6+10,no_fs,19,Old_3,ensemble,0.631670,0.078360,0.449225,0.226481,0.047376,0.108962,0.773519
split_6+10,6+10,no_fs,19,New_3,ensemble,0.857742,0.188235,0.749531,0.641115,0.110312,0.123718,0.358885
split_6+10,6+10,no_fs,19,All_6,ensemble,0.812901,0.159046,0.616202,0.418118,0.098200,0.091872,0.581882
split_6+10,6+10,no_fs,19,Old_under_New_under,ensemble,0.818149,0.181435,0.641701,0.449477,0.113656,0.083868,0.550523
split_6+10,6+10,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.797089,0.138344,0.624539,0.442509,0.081988,0.118549,0.557491
split_6+10,6+10,mutual_info_r50,9,Old,under,0.568200,0.066844,0.437517,0.219512,0.039424,0.127970,0.780488
split_6+10,6+10,mutual_info_r50,9,New,under,0.808887,0.186846,0.633969,0.435540,0.118934,0.077199,0.564460
split_6+10,6+10,mutual_info_r50,9,Old,over,0.562739,0.066981,0.459399,0.247387,0.038734,0.146895,0.752613
split_6+10,6+10,mutual_info_r50,9,New,over,0.782984,0.183891,0.624250,0.421603,0.117590,0.075698,0.578397
split_6+10,6+10,mutual_info_r50,9,Old,hybrid,0.592283,0.068103,0.480022,0.275261,0.038859,0.162901,0.724739
split_6+10,6+10,mutual_info_r50,9,New,hybrid,0.819915,0.191549,0.659151,0.473868,0.120035,0.083118,0.526132
split_6+10,6+10,mutual_info_r50,9,Old_3,ensemble,0.583859,0.078534,0.434138,0.209059,0.048348,0.098458,0.790941
split_6+10,6+10,mutual_info_r50,9,New_3,ensemble,0.826700,0.175728,0.702589,0.557491,0.104302,0.114548,0.442509
split_6+10,6+10,mutual_info_r50,9,All_6,ensemble,0.769494,0.133497,0.583630,0.379791,0.080981,0.103126,0.620209
split_6+10,6+10,mutual_info_r50,9,Old_under_New_under,ensemble,0.759776,0.129512,0.610586,0.425087,0.076393,0.122968,0.574913
split_6+10,6+10,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.769581,0.119981,0.616184,0.442509,0.069399,0.141976,0.557491
split_6+10,6+10,mutual_info_r80,15,Old,under,0.588447,0.077838,0.468708,0.250871,0.046065,0.124302,0.749129
split_6+10,6+10,mutual_info_r80,15,New,under,0.849394,0.189095,0.712476,0.567944,0.113431,0.106211,0.432056
split_6+10,6+10,mutual_info_r80,15,Old,over,0.594339,0.075306,0.480306,0.268293,0.043800,0.140142,0.731707
split_6+10,6+10,mutual_info_r80,15,New,over,0.814390,0.146835,0.713991,0.606272,0.083533,0.159150,0.393728
split_6+10,6+10,mutual_info_r80,15,Old,hybrid,0.619458,0.080281,0.490877,0.278746,0.046893,0.135556,0.721254
split_6+10,6+10,mutual_info_r80,15,New,hybrid,0.842460,0.155645,0.748564,0.672474,0.088007,0.166736,0.327526
split_6+10,6+10,mutual_info_r80,15,Old_3,ensemble,0.616399,0.085238,0.463793,0.240418,0.051802,0.105294,0.759582
split_6+10,6+10,mutual_info_r80,15,New_3,ensemble,0.859224,0.216963,0.723655,0.574913,0.133712,0.089120,0.425087
split_6+10,6+10,mutual_info_r80,15,All_6,ensemble,0.807811,0.158955,0.670199,0.508711,0.094194,0.117049,0.491289
split_6+10,6+10,mutual_info_r80,15,Old_under_New_under,ensemble,0.802594,0.162816,0.675443,0.515679,0.096669,0.115298,0.484321
split_6+10,6+10,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.795328,0.135011,0.711176,0.616725,0.075803,0.179908,0.383275
split_6+10,6+10,shap_r50,9,Old,under,0.587550,0.078144,0.446173,0.222997,0.047372,0.107295,0.777003
split_6+10,6+10,shap_r50,9,New,under,0.839214,0.222387,0.694917,0.522648,0.141243,0.076032,0.477352
split_6+10,6+10,shap_r50,9,Old,over,0.575723,0.057204,0.471462,0.278746,0.031873,0.202584,0.721254
split_6+10,6+10,shap_r50,9,New,over,0.798535,0.158249,0.660176,0.491289,0.094314,0.112880,0.508711
split_6+10,6+10,shap_r50,9,Old,hybrid,0.596864,0.069957,0.506140,0.313589,0.039370,0.183076,0.686411
split_6+10,6+10,shap_r50,9,New,hybrid,0.829707,0.200297,0.658840,0.470383,0.127238,0.077199,0.529617
split_6+10,6+10,shap_r50,9,Old_3,ensemble,0.599069,0.067583,0.426123,0.205575,0.040439,0.116715,0.794425
split_6+10,6+10,shap_r50,9,New_3,ensemble,0.842608,0.199764,0.726755,0.588850,0.120285,0.103043,0.411150
split_6+10,6+10,shap_r50,9,All_6,ensemble,0.794601,0.139187,0.667359,0.519164,0.080367,0.142143,0.480836
split_6+10,6+10,shap_r50,9,Old_under_New_under,ensemble,0.803174,0.170290,0.664073,0.491289,0.102995,0.102376,0.508711
split_6+10,6+10,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.777199,0.131259,0.702450,0.602787,0.073648,0.181409,0.397213
split_6+10,6+10,shap_r80,15,Old,under,0.595670,0.077973,0.433917,0.209059,0.047923,0.099375,0.790941
split_6+10,6+10,shap_r80,15,New,under,0.856800,0.204842,0.720668,0.574913,0.124622,0.096624,0.425087
split_6+10,6+10,shap_r80,15,Old,over,0.605430,0.070917,0.534393,0.362369,0.039305,0.211922,0.637631
split_6+10,6+10,shap_r80,15,New,over,0.805828,0.148556,0.694950,0.564460,0.085533,0.144393,0.435540
split_6+10,6+10,shap_r80,15,Old,hybrid,0.635517,0.074361,0.522660,0.334495,0.041830,0.183326,0.665505
split_6+10,6+10,shap_r80,15,New,hybrid,0.845935,0.170787,0.752028,0.662021,0.098039,0.145727,0.337979
split_6+10,6+10,shap_r80,15,Old_3,ensemble,0.631004,0.081477,0.478646,0.261324,0.048263,0.123301,0.738676
split_6+10,6+10,shap_r80,15,New_3,ensemble,0.861957,0.216290,0.709854,0.550523,0.134583,0.084702,0.449477
split_6+10,6+10,shap_r80,15,All_6,ensemble,0.813546,0.157606,0.692044,0.550523,0.091967,0.130054,0.449477
split_6+10,6+10,shap_r80,15,Old_under_New_under,ensemble,0.810322,0.178710,0.609207,0.400697,0.115000,0.073781,0.599303
split_6+10,6+10,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.800528,0.145394,0.716337,0.613240,0.082474,0.163235,0.386760
split_7+9,7+9,no_fs,19,Old,under,0.611416,0.094987,0.476102,0.250871,0.058584,0.096457,0.749129
split_7+9,7+9,no_fs,19,New,under,0.848279,0.213811,0.715189,0.560976,0.132075,0.088203,0.439024
split_7+9,7+9,no_fs,19,Old,over,0.631436,0.077802,0.551009,0.379791,0.043340,0.200584,0.620209
split_7+9,7+9,no_fs,19,New,over,0.791811,0.160668,0.685972,0.536585,0.094479,0.123051,0.463415
split_7+9,7+9,no_fs,19,Old,hybrid,0.658024,0.083183,0.521126,0.320557,0.047792,0.152814,0.679443
split_7+9,7+9,no_fs,19,New,hybrid,0.840192,0.166065,0.740167,0.641115,0.095386,0.145477,0.358885
split_7+9,7+9,no_fs,19,Old_3,ensemble,0.658057,0.088143,0.505201,0.292683,0.051884,0.127970,0.707317
split_7+9,7+9,no_fs,19,New_3,ensemble,0.855280,0.204082,0.729816,0.592334,0.123278,0.100792,0.407666
split_7+9,7+9,no_fs,19,All_6,ensemble,0.818851,0.165848,0.650454,0.470383,0.100671,0.100542,0.529617
split_7+9,7+9,no_fs,19,Old_under_New_under,ensemble,0.814109,0.167866,0.661314,0.487805,0.101376,0.103460,0.512195
split_7+9,7+9,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.803472,0.155286,0.659120,0.491289,0.092217,0.115715,0.508711
split_7+9,7+9,mutual_info_r50,9,Old,under,0.617108,0.093049,0.510139,0.296167,0.055195,0.121301,0.703833
split_7+9,7+9,mutual_info_r50,9,New,under,0.848514,0.193342,0.690529,0.526132,0.118431,0.093706,0.473868
split_7+9,7+9,mutual_info_r50,9,Old,over,0.597825,0.075073,0.444775,0.222997,0.045134,0.112880,0.777003
split_7+9,7+9,mutual_info_r50,9,New,over,0.803568,0.175325,0.653101,0.470383,0.107741,0.093206,0.529617
split_7+9,7+9,mutual_info_r50,9,Old,hybrid,0.643461,0.094895,0.495431,0.275261,0.057329,0.108295,0.724739
split_7+9,7+9,mutual_info_r50,9,New,hybrid,0.832864,0.196416,0.662352,0.477352,0.123646,0.080950,0.522648
split_7+9,7+9,mutual_info_r50,9,Old_3,ensemble,0.636583,0.088922,0.434468,0.205575,0.056731,0.081784,0.794425
split_7+9,7+9,mutual_info_r50,9,New_3,ensemble,0.851469,0.194969,0.698843,0.540070,0.118956,0.095707,0.459930
split_7+9,7+9,mutual_info_r50,9,All_6,ensemble,0.815745,0.161880,0.625842,0.432056,0.099598,0.093456,0.567944
split_7+9,7+9,mutual_info_r50,9,Old_under_New_under,ensemble,0.817312,0.160516,0.652912,0.477352,0.096479,0.106961,0.522648
split_7+9,7+9,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.800598,0.142949,0.591201,0.386760,0.087678,0.096290,0.613240
split_7+9,7+9,mutual_info_r80,15,Old,under,0.615882,0.083669,0.546881,0.362369,0.047294,0.174656,0.637631
split_7+9,7+9,mutual_info_r80,15,New,under,0.844375,0.204485,0.701223,0.540070,0.126119,0.089537,0.459930
split_7+9,7+9,mutual_info_r80,15,Old,over,0.625318,0.078993,0.461018,0.240418,0.047260,0.115965,0.759582
split_7+9,7+9,mutual_info_r80,15,New,over,0.820601,0.142403,0.719170,0.623693,0.080377,0.170738,0.376307
split_7+9,7+9,mutual_info_r80,15,Old,hybrid,0.648175,0.079140,0.518220,0.320557,0.045142,0.162234,0.679443
split_7+9,7+9,mutual_info_r80,15,New,hybrid,0.837573,0.177491,0.736918,0.623693,0.103468,0.129304,0.376307
split_7+9,7+9,mutual_info_r80,15,Old_3,ensemble,0.655017,0.091579,0.514365,0.303136,0.053937,0.127220,0.696864
split_7+9,7+9,mutual_info_r80,15,New_3,ensemble,0.859006,0.183259,0.749310,0.644599,0.106813,0.128970,0.355401
split_7+9,7+9,mutual_info_r80,15,All_6,ensemble,0.819508,0.172903,0.650349,0.466899,0.106097,0.094123,0.533101
split_7+9,7+9,mutual_info_r80,15,Old_under_New_under,ensemble,0.809732,0.169385,0.702156,0.560976,0.099752,0.121134,0.439024
split_7+9,7+9,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.801120,0.144390,0.668018,0.515679,0.083948,0.134639,0.484321
split_7+9,7+9,shap_r50,9,Old,under,0.612075,0.080130,0.475287,0.257840,0.047436,0.123885,0.742160
split_7+9,7+9,shap_r50,9,New,under,0.841371,0.198802,0.720912,0.578397,0.120029,0.101459,0.421603
split_7+9,7+9,shap_r50,9,Old,over,0.586304,0.067227,0.462147,0.250871,0.038814,0.148645,0.749129
split_7+9,7+9,shap_r50,9,New,over,0.795483,0.174917,0.700456,0.554007,0.103854,0.114381,0.445993
split_7+9,7+9,shap_r50,9,Old,hybrid,0.636933,0.082126,0.504224,0.296167,0.047672,0.141559,0.703833
split_7+9,7+9,shap_r50,9,New,hybrid,0.837839,0.182590,0.726709,0.599303,0.107702,0.118799,0.400697
split_7+9,7+9,shap_r50,9,Old_3,ensemble,0.629038,0.078565,0.492313,0.282230,0.045634,0.141226,0.717770
split_7+9,7+9,shap_r50,9,New_3,ensemble,0.843865,0.218947,0.706438,0.543554,0.137083,0.081867,0.456446
split_7+9,7+9,shap_r50,9,All_6,ensemble,0.802471,0.158809,0.696143,0.557491,0.092593,0.130721,0.442509
split_7+9,7+9,shap_r50,9,Old_under_New_under,ensemble,0.804789,0.194147,0.659721,0.473868,0.122083,0.081534,0.526132
split_7+9,7+9,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.795993,0.138485,0.646514,0.480836,0.080891,0.130721,0.519164
split_7+9,7+9,shap_r80,15,Old,under,0.618167,0.083256,0.516646,0.313589,0.048000,0.148812,0.686411
split_7+9,7+9,shap_r80,15,New,under,0.854736,0.217134,0.687685,0.512195,0.137769,0.076699,0.487805
split_7+9,7+9,shap_r80,15,Old,over,0.614073,0.072246,0.431460,0.209059,0.043668,0.109546,0.790941
split_7+9,7+9,shap_r80,15,New,over,0.814855,0.151239,0.716430,0.606272,0.086395,0.153397,0.393728
split_7+9,7+9,shap_r80,15,Old,hybrid,0.652900,0.089060,0.498086,0.282230,0.052872,0.120967,0.717770
split_7+9,7+9,shap_r80,15,New,hybrid,0.836317,0.191943,0.711446,0.564460,0.115632,0.103293,0.435540
split_7+9,7+9,shap_r80,15,Old_3,ensemble,0.643892,0.085371,0.546221,0.358885,0.048448,0.168654,0.641115
split_7+9,7+9,shap_r80,15,New_3,ensemble,0.858364,0.204734,0.735511,0.602787,0.123307,0.102543,0.397213
split_7+9,7+9,shap_r80,15,All_6,ensemble,0.817361,0.150759,0.681851,0.536585,0.087699,0.133556,0.463415
split_7+9,7+9,shap_r80,15,Old_under_New_under,ensemble,0.811125,0.181818,0.654750,0.470383,0.112688,0.088620,0.529617
split_7+9,7+9,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.802649,0.136293,0.709013,0.609756,0.076721,0.175573,0.390244
split_8+8,8+8,no_fs,19,Old,under,0.643759,0.082015,0.465244,0.243902,0.049296,0.112547,0.756098
split_8+8,8+8,no_fs,19,New,under,0.843779,0.217976,0.702214,0.536585,0.136767,0.081034,0.463415
split_8+8,8+8,no_fs,19,Old,over,0.632660,0.073348,0.531508,0.351916,0.040940,0.197249,0.648084
split_8+8,8+8,no_fs,19,New,over,0.805333,0.164456,0.689274,0.540070,0.096996,0.120300,0.459930
split_8+8,8+8,no_fs,19,Old,hybrid,0.698133,0.099117,0.550915,0.351916,0.057681,0.137557,0.648084
split_8+8,8+8,no_fs,19,New,hybrid,0.832584,0.212474,0.703050,0.540070,0.132253,0.084785,0.459930
split_8+8,8+8,no_fs,19,Old_3,ensemble,0.685230,0.094650,0.527953,0.320557,0.055522,0.130471,0.679443
split_8+8,8+8,no_fs,19,New_3,ensemble,0.851475,0.192102,0.744050,0.627178,0.113422,0.117299,0.372822
split_8+8,8+8,no_fs,19,All_6,ensemble,0.822611,0.167359,0.663178,0.491289,0.100858,0.104794,0.508711
split_8+8,8+8,no_fs,19,Old_under_New_under,ensemble,0.816272,0.172374,0.684468,0.526132,0.103072,0.109546,0.473868
split_8+8,8+8,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.807631,0.152406,0.712112,0.595819,0.087379,0.148895,0.404181
split_8+8,8+8,mutual_info_r50,9,Old,under,0.662891,0.098718,0.491469,0.268293,0.060487,0.099708,0.731707
split_8+8,8+8,mutual_info_r50,9,New,under,0.860122,0.175953,0.737982,0.627178,0.102331,0.131638,0.372822
split_8+8,8+8,mutual_info_r50,9,Old,over,0.600128,0.080678,0.536343,0.348432,0.045620,0.174406,0.651568
split_8+8,8+8,mutual_info_r50,9,New,over,0.809419,0.159873,0.680064,0.526132,0.094257,0.120967,0.473868
split_8+8,8+8,mutual_info_r50,9,Old,hybrid,0.680265,0.098023,0.587145,0.414634,0.055582,0.168570,0.585366
split_8+8,8+8,mutual_info_r50,9,New,hybrid,0.846863,0.171171,0.752212,0.662021,0.098293,0.145311,0.337979
split_8+8,8+8,mutual_info_r50,9,Old_3,ensemble,0.666911,0.107201,0.550393,0.344948,0.063462,0.121801,0.655052
split_8+8,8+8,mutual_info_r50,9,New_3,ensemble,0.860141,0.210672,0.696625,0.529617,0.131488,0.083702,0.470383
split_8+8,8+8,mutual_info_r50,9,All_6,ensemble,0.819627,0.155208,0.674488,0.519164,0.091243,0.123718,0.480836
split_8+8,8+8,mutual_info_r50,9,Old_under_New_under,ensemble,0.821635,0.180730,0.687059,0.526132,0.109104,0.102793,0.473868
split_8+8,8+8,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.815122,0.146497,0.729402,0.641115,0.082697,0.170154,0.358885
split_8+8,8+8,mutual_info_r80,15,Old,under,0.630550,0.075640,0.456542,0.236934,0.045003,0.120300,0.763066
split_8+8,8+8,mutual_info_r80,15,New,under,0.840507,0.211472,0.698818,0.533101,0.131897,0.083952,0.466899
split_8+8,8+8,mutual_info_r80,15,Old,over,0.629735,0.072636,0.530763,0.351916,0.040497,0.199500,0.648084
split_8+8,8+8,mutual_info_r80,15,New,over,0.814298,0.175104,0.677520,0.512195,0.105603,0.103793,0.487805
split_8+8,8+8,mutual_info_r80,15,Old,hybrid,0.688705,0.090377,0.560107,0.376307,0.051355,0.166319,0.623693
split_8+8,8+8,mutual_info_r80,15,New,hybrid,0.845215,0.194724,0.698779,0.540070,0.118774,0.095873,0.459930
split_8+8,8+8,mutual_info_r80,15,Old_3,ensemble,0.675289,0.084927,0.561523,0.386760,0.047701,0.184744,0.613240
split_8+8,8+8,mutual_info_r80,15,New_3,ensemble,0.856832,0.178237,0.740597,0.630662,0.103784,0.130304,0.369338
split_8+8,8+8,mutual_info_r80,15,All_6,ensemble,0.815783,0.155000,0.685508,0.540070,0.090485,0.129887,0.459930
split_8+8,8+8,mutual_info_r80,15,Old_under_New_under,ensemble,0.799828,0.165493,0.662591,0.491289,0.099506,0.106378,0.508711
split_8+8,8+8,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.807957,0.167447,0.667212,0.498258,0.100633,0.106544,0.501742
split_8+8,8+8,shap_r50,9,Old,under,0.651591,0.104317,0.434935,0.202091,0.070303,0.063943,0.797909
split_8+8,8+8,shap_r50,9,New,under,0.858582,0.178302,0.753843,0.658537,0.103110,0.137057,0.341463
split_8+8,8+8,shap_r50,9,Old,over,0.619142,0.086090,0.529762,0.331010,0.049479,0.152147,0.668990
split_8+8,8+8,shap_r50,9,New,over,0.820835,0.159965,0.732316,0.630662,0.091599,0.149646,0.369338
split_8+8,8+8,shap_r50,9,Old,hybrid,0.662435,0.102621,0.531761,0.320557,0.061089,0.117882,0.679443
split_8+8,8+8,shap_r50,9,New,hybrid,0.845392,0.206897,0.726855,0.585366,0.125654,0.097457,0.414634
split_8+8,8+8,shap_r50,9,Old_3,ensemble,0.666179,0.108765,0.560255,0.358885,0.064095,0.125386,0.641115
split_8+8,8+8,shap_r50,9,New_3,ensemble,0.860387,0.233803,0.729225,0.578397,0.146514,0.080617,0.421603
split_8+8,8+8,shap_r50,9,All_6,ensemble,0.820961,0.177275,0.682113,0.519164,0.106887,0.103793,0.480836
split_8+8,8+8,shap_r50,9,Old_under_New_under,ensemble,0.822948,0.182553,0.701071,0.550523,0.109418,0.107211,0.449477
split_8+8,8+8,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.804328,0.142574,0.720813,0.627178,0.080429,0.171571,0.372822
split_8+8,8+8,shap_r80,15,Old,under,0.653346,0.093168,0.483875,0.261324,0.056689,0.104043,0.738676
split_8+8,8+8,shap_r80,15,New,under,0.847062,0.216115,0.738545,0.602787,0.131659,0.095123,0.397213
split_8+8,8+8,shap_r80,15,Old,over,0.649192,0.085020,0.503508,0.292683,0.049734,0.133806,0.707317
split_8+8,8+8,shap_r80,15,New,over,0.814340,0.187838,0.664653,0.484321,0.116513,0.087870,0.515679
split_8+8,8+8,shap_r80,15,Old,hybrid,0.696161,0.112038,0.540473,0.327526,0.067577,0.108128,0.672474
split_8+8,8+8,shap_r80,15,New,hybrid,0.851768,0.208000,0.729015,0.588850,0.126308,0.097457,0.411150
