split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_1+7,Old,none,0.622615,0.237505,0.585867,0.521920,0.153731,0.342351,0.478080,0.644780,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_1+7,Old,undersampling,0.629194,0.236227,0.593251,0.632210,0.145250,0.443308,0.367790,0.640362,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 20, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
split_1+7,Old,oversampling,0.597682,0.218319,0.531130,0.372866,0.154346,0.243429,0.627134,0.627556,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_1+7,Old,hybrid,0.610805,0.220220,0.567550,0.637287,0.133108,0.494556,0.362713,0.637382,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_1+7,New,none,0.665738,0.260320,0.601339,0.503461,0.175543,0.281755,0.496539,0.680778,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 1.0}"
split_1+7,New,undersampling,0.666783,0.262754,0.603866,0.506230,0.177422,0.279666,0.493770,0.680371,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 50, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_1+7,New,oversampling,0.653982,0.257268,0.591399,0.475773,0.176300,0.264874,0.524227,0.675166,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_1+7,New,hybrid,0.659404,0.256804,0.596280,0.494232,0.173469,0.280600,0.505768,0.673834,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_1+7,Retrain,none,0.664485,0.259613,0.603513,0.514075,0.173655,0.291488,0.485925,0.675249,"{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_1+7,Retrain,undersampling,0.663806,0.260412,0.597873,0.490540,0.177255,0.271308,0.509460,0.675712,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_1+7,Retrain,oversampling,0.655659,0.257136,0.603833,0.523766,0.170395,0.303860,0.476234,0.668274,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 1.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_1+7,Retrain,hybrid,0.661439,0.261764,0.592562,0.469774,0.181429,0.252557,0.530226,0.671760,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_2+6,Old,none,0.639350,0.240150,0.584909,0.503461,0.157682,0.320466,0.496539,0.671679,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}"
split_2+6,Old,undersampling,0.636980,0.239856,0.581980,0.491001,0.158688,0.310184,0.508999,0.670646,"{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_2+6,Old,oversampling,0.619959,0.228853,0.538586,0.375173,0.164642,0.226823,0.624827,0.656083,"{""colsample_bytree"": 0.85, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
split_2+6,Old,hybrid,0.627349,0.237655,0.579054,0.486387,0.157243,0.310624,0.513613,0.665021,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_2+6,New,none,0.664285,0.257479,0.600945,0.510383,0.172167,0.292423,0.489617,0.675776,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 20, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_2+6,New,undersampling,0.666773,0.259363,0.598025,0.493770,0.175871,0.275707,0.506230,0.675722,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 20, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_2+6,New,oversampling,0.654638,0.259940,0.582617,0.443470,0.183853,0.234576,0.556530,0.672015,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 20, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_2+6,New,hybrid,0.657665,0.260111,0.527852,0.323489,0.217499,0.138678,0.676511,0.669944,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
split_3+5,Old,none,0.655702,0.252947,0.604472,0.544532,0.164735,0.328989,0.455468,0.687947,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.7}"
split_3+5,Old,undersampling,0.651241,0.248913,0.606078,0.581449,0.158351,0.368250,0.418551,0.684985,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 20, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.7}"
split_3+5,Old,oversampling,0.633762,0.241013,0.569054,0.439317,0.166056,0.262895,0.560683,0.669913,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
split_3+5,Old,hybrid,0.643587,0.247101,0.592659,0.511306,0.162917,0.313043,0.488694,0.674393,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_3+5,New,none,0.666658,0.260055,0.610755,0.544532,0.170816,0.314968,0.455468,0.666875,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_3+5,New,undersampling,0.664991,0.264027,0.579123,0.427780,0.190937,0.215990,0.572220,0.667525,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.01, ""max_depth"": 10, ""min_child_weight"": 20, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 1.0}"
split_3+5,New,oversampling,0.651614,0.259953,0.569804,0.409783,0.190354,0.207687,0.590217,0.661497,"{""colsample_bytree"": 0.85, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_3+5,New,hybrid,0.656470,0.251671,0.594782,0.503922,0.167716,0.297976,0.496078,0.659436,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_4+4,Old,none,0.651671,0.254577,0.604236,0.535764,0.166954,0.318542,0.464236,0.683630,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}"
split_4+4,Old,undersampling,0.653562,0.250132,0.602027,0.545455,0.162273,0.335533,0.454545,0.682675,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
split_4+4,Old,oversampling,0.642643,0.246182,0.588998,0.498385,0.163463,0.303915,0.501615,0.670192,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 500, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
split_4+4,Old,hybrid,0.644531,0.250444,0.597408,0.520074,0.164935,0.313758,0.479926,0.676159,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_4+4,New,none,0.665105,0.260518,0.589090,0.461467,0.181488,0.247993,0.538533,0.664212,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.7}"
split_4+4,New,undersampling,0.666386,0.266757,0.590221,0.453623,0.188929,0.232047,0.546377,0.665973,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 20, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.7}"
split_4+4,New,oversampling,0.647541,0.254984,0.561302,0.395478,0.188145,0.203343,0.604522,0.655011,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_4+4,New,hybrid,0.650868,0.256166,0.567803,0.409783,0.186320,0.213241,0.590217,0.661309,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_5+3,Old,none,0.655469,0.255155,0.593442,0.488233,0.172706,0.278676,0.511767,0.687732,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_5+3,Old,undersampling,0.658229,0.258222,0.595924,0.489156,0.175410,0.274002,0.510844,0.686103,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
